Datum;Uhrzeit;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;
01.01.2025;12:00:48;0.97; 80649.26;0.97; 72467.31;0.96; 69231.27;0.85;  1670.76;0.94;  2593.16;0.75;   1146.7;0.92;  2917.79;0.98;  5756.31;0.91;  2809.81;0.93;  1439.39;0.98;  1459.93;0.98;  1435.11;0.91; 10955.04;0.91; 10634.07;0.92;  11237.9;0.97; 14095.42;0.97; 13628.29;0.97; 12074.39;0.70;   4040.6;0.74;  3938.68;0.75;  5217.45;0.87;  7543.55;0.79;  4727.18;0.82;  5520.48;0.81;  5404.25;0.78;  5192.68;0.80;  5130.45;
01.01.2025;12:00:48;0.97; 79957.42;0.97; 72612.57;0.96; 69067.97;0.86;  1665.97;0.94;  2581.92;0.75;  1153.79;0.92;  2953.51;0.98;  5774.61;0.92;  2842.74;0.93;  1449.89;0.98;  1459.63;0.98;  1418.35;0.91; 10966.42;0.91; 10543.81;0.92; 11219.31;0.97; 13991.12;0.97; 13714.92;0.97; 11952.15;0.70;  4092.65;0.75;  4016.94;0.75;  5251.13;0.87;  7350.68;0.79;  4770.35;0.82;  5437.55;0.82;  5437.07;0.79;  5215.04;0.80;  5144.63;
01.01.2025;12:00:48;0.97; 80181.55;0.97; 72808.14;0.96; 69152.52;0.85;  1671.68;0.94;  2584.29;0.76;  1132.02;0.92;  2975.33;0.98;  5812.88;0.91;  2843.99;0.93;  1424.22;0.98;  1459.85;0.99;  1411.64;0.91; 11073.14;0.91; 10440.15;0.92; 11011.76;0.97; 14020.57;0.97; 13829.95;0.97;  11981.3;0.70;  4125.01;0.75;  4051.76;0.75;  5217.83;0.87;  7428.85;0.79;  4845.36;0.82;  5500.13;0.81;  5408.63;0.79;  5195.32;0.80;  5130.18;
01.01.2025;12:00:48;0.97; 80419.11;0.97; 72694.75;0.96; 69056.98;0.86;  1629.56;0.94;  2555.89;0.76;  1123.11;0.92;   3027.2;0.98;  5834.03;0.91;  2862.23;0.93;  1411.28;0.98;  1459.67;0.98;  1421.53;0.91; 10975.86;0.91; 10710.19;0.92; 11005.63;0.97; 14178.54;0.97;  13979.4;0.97; 11960.25;0.69;  4021.29;0.74;  3976.19;0.75;  5255.57;0.87;   7514.7;0.79;  4747.43;0.82;   5549.9;0.81;   5353.7;0.78;  5155.17;0.80;  5093.67;
01.01.2025;12:00:48;0.97; 80169.54;0.97; 72879.16;0.96; 68763.77;0.85;  1679.12;0.94;   2595.7;0.76;  1140.83;0.92;  3030.32;0.98;  5832.34;0.92;  2885.87;0.93;  1413.25;0.98;  1460.67;0.99;  1435.25;0.91; 10902.89;0.91; 10656.55;0.92; 11216.27;0.97; 13991.08;0.97;  13790.2;0.97; 11994.52;0.70;  4070.32;0.75;  4000.14;0.74;  5129.98;0.87;  7335.86;0.79;  4894.31;0.82;  5473.26;0.81;  5369.89;0.78;  5170.36;0.80;  5121.02;
01.01.2025;12:00:48;0.97; 79972.89;0.97; 72979.75;0.96; 68947.57;0.85;  1655.57;0.94;  2594.49;0.75;  1160.28;0.92;  3009.36;0.98;  5854.72;0.92;  2895.18;0.93;  1429.08;0.98;  1460.29;0.98;  1417.98;0.91;  10975.2;0.91; 10535.85;0.92; 10996.02;0.97; 14025.12;0.97; 13761.42;0.97; 11858.02;0.70;  4108.93;0.75;  4032.99;0.74;  5081.19;0.87;  7475.88;0.79;  4771.42;0.82;  5617.88;0.81;  5373.41;0.78;  5181.75;0.80;  5099.45;
01.01.2025;12:00:48;0.97; 80018.68;0.97; 72735.61;0.96; 68833.17;0.85;  1670.29;0.94;   2610.4;0.76;  1148.04;0.92;  3016.12;0.98;  5849.18;0.92;  2879.63;0.93;  1407.36;0.98;  1460.66;0.98;  1403.16;0.91; 10743.76;0.91; 10622.27;0.92; 11131.85;0.97; 13636.54;0.97;  13812.6;0.97; 11867.03;0.70;  4098.95;0.75;  4071.27;0.75;  5259.12;0.87;  7480.33;0.79;  4767.31;0.82;  5483.45;0.81;  5390.17;0.78;  5176.84;0.80;  5121.61;
01.01.2025;12:00:48;0.97; 79105.69;0.97; 73002.66;0.96; 68855.95;0.85;  1682.52;0.94;  2574.19;0.76;  1143.45;0.92;  3022.52;0.98;  5842.77;0.92;  2884.47;0.93;  1418.32;0.98;  1459.74;0.98;   1413.6;0.91; 11158.64;0.92; 10774.08;0.91; 10836.88;0.97; 14076.73;0.97; 13858.45;0.97; 11955.48;0.70;  4200.15;0.74;  4045.26;0.74;  5169.99;0.88;  7430.51;0.79;  4829.15;0.82;  5508.45;0.81;  5368.76;0.78;  5175.18;0.80;  5103.83;
01.01.2025;12:00:48;0.97; 79691.01;0.97;  72574.9;0.96; 68808.85;0.85;  1656.23;0.94;  2566.35;0.76;  1139.62;0.92;  3006.22;0.98;  5827.51;0.91;  2864.23;0.93;  1432.04;0.98;  1459.23;0.98;  1434.28;0.91; 10816.13;0.91; 10494.06;0.92; 11168.09;0.97;   14146;0.97; 13774.46;0.97; 11909.33;0.70;  4171.79;0.74;  3977.49;0.74;  5176.03;0.87;  7435.95;0.78;  4699.38;0.82;  5435.81;0.81;  5396.04;0.79;  5183.17;0.80;   5138.4;
01.01.2025;12:00:48;0.97; 80089.41;0.97;  72265.3;0.97; 68986.33;0.86;   1655.8;0.94;  2572.33;0.75;  1158.22;0.92;  3006.45;0.98;  5837.45;0.92;   2885.1;0.93;  1447.76;0.98;  1460.49;0.99;  1426.79;0.91; 10874.81;0.91; 10552.23;0.92;  11034.4;0.97; 14031.85;0.97; 13715.29;0.97; 12013.39;0.69;  3991.77;0.74;   3944.2;0.75;  5190.32;0.87;  7458.04;0.79;  4842.57;0.82;  5509.89;0.82;  5423.15;0.79;  5210.38;0.80;  5154.66;
